symbol,financialYear,reportType,financialYearEnd,reportingDate,currency,operatingIncome,netIncome,freeCashFlow,investedCapital,totalAssets,totalEquity,returnOnCapital,returnOnAssets,returnOnEquity,freeCashFlowToCapital,freeCashFlowToAssets,freeCashFlowToEquity,operatingProfitMargin,netProfitMargin,payoutRatio
1299,2011,Final,2011-11-30,2012-02-23,USD,2168000000,1600000000,2034000000,-87514000000,114461000000,21313000000,-0.018781364,0.01397856,0.075071553,-0.023241996,0.017770245,0.095434711,0.167607267,0.1236954,0.318125
1299,2012,Interim,2012-05-31,2012-07-26,USD,2518000000,1987000000,1390000000,-90491000000,119494000000,23012000000,-0.022454467,0.01662845,0.086346254,-0.015360644,0.011632383,0.060403268,0.178088974,0.140533277,0.351786613
1299,2012,Final,2012-11-30,2013-02-27,USD,3714000000,3019000000,-714000000,-89812000000,134439000000,26697000000,-0.034697613,0.022456281,0.113083867,0.00794994,-0.005310959,-0.026744578,0.268818761,0.218514765,0.189135475
1299,2013,Interim,2013-05-31,2013-07-26,USD,4421000000,3510000000,350000000,-94942000000,146926000000,27172000000,-0.038022372,0.023889577,0.129177094,-0.003686461,0.002382152,0.012880907,0.294008113,0.23342422,0.16980057
1299,2013,Final,2013-11-30,2014-02-21,USD,3541000000,2824000000,890000000,-101720000000,147402000000,24682000000,-0.028385015,0.019158492,0.114415363,-0.008749508,0.00603791,0.036058666,0.212468499,0.169446778,0.232648725
1299,2014,Interim,2014-05-31,2014-07-25,USD,3010000000,2435000000,659000000,-103934000000,158553000000,28030000000,-0.024044309,0.015357641,0.086871209,-0.006340562,0.004156339,0.023510524,0.173897972,0.14067826,0.282956879
1299,2014,Final,2014-11-30,2015-02-26,USD,4345000000,3450000000,288000000,-112829000000,166919000000,30806000000,-0.031647228,0.020668708,0.111991171,-0.002552535,0.001725388,0.009348828,0.238408779,0.189300412,0.223768116
1299,2015,Interim,2015-05-31,2015-07-24,USD,5049000000,4084000000,494000000,-117210000000,172060000000,31752000000,-0.035920437,0.023735906,0.128621819,-0.004214657,0.002871091,0.015558075,0.263256687,0.212941238,0.199314398
1299,2015,Final,2015-11-30,2016-02-25,USD,3350000,2691000,1098000000,-115295000000,167622000000,29401000000,-2.37738E-05,1.6054E-05,9.15275E-05,-0.009523397,0.006550453,0.037345669,0.169354431,0.136039634,0.400222965
1299,2016,Interim,2016-05-31,2016-07-28,USD,3000000000,2552000000,1442000000,-118496000000,180839000000,35541000000,-0.022108915,0.014112,0.071804395,-0.012169187,0.007973944,0.04057286,0.146727966,0.12481659,0.440830721
1398,2006,Final,2006-12-31,2007-04-03,RMB,72078000000,49263000000,375664000000,nan,7508751000000,466464000000,nan,0.006560745,0.105609436,nan,0.050030158,0.805344035,0.396822251,0.271215274,0.691857987
1398,2007,Final,2007-12-31,2008-03-25,RMB,115394000000,81520000000,286744000000,nan,8683712000000,538371000000,nan,0.00938769,0.151419746,nan,0.033020902,0.532614127,0.448257377,0.316671069,0.544958292
1398,2008,Interim,2008-06-30,2008-08-21,RMB,185180000000,105015000000,167866000000,nan,9399384000000,549431000000,nan,0.011172541,0.191134101,nan,0.017859255,0.305526991,0.626953092,0.355543142,0.423034805
1398,2008,Final,2008-12-31,2009-03-25,RMB,147354000000,110841000000,355359000000,nan,9757146000000,602675000000,nan,0.011359982,0.183915045,nan,0.036420384,0.589636205,0.47503667,0.357326843,0.497225756
1398,2009,Interim,2009-06-30,2009-08-20,RMB,148734000000,112734000000,91459000000,nan,11434607000000,615937000000,nan,0.009859018,0.183028459,nan,0.007998438,0.148487589,0.490351806,0.371665661,0.48887647
1398,2009,Final,2009-12-31,2010-03-25,RMB,169281000000,128645000000,383577000000,nan,11785053000000,673893000000,nan,0.010915946,0.190898258,nan,0.032547753,0.569195703,0.547107246,0.415773841,0.441392981
1398,2010,Interim,2010-06-30,2010-08-26,RMB,194393000000,146824000000,933071000000,nan,12960381000000,704279000000,nan,0.011328679,0.208474198,nan,0.071994103,1.324859892,0.567973774,0.428987574,0.38674195
1398,2010,3rdQuarterly,2010-09-30,2010-10-28,RMB,207111000000,155842000000,668143000000,nan,13417887000000,753832000000,nan,0.011614496,0.206733065,nan,0.049794949,0.886328784,0.573763952,0.431732365,0.364362624
1398,2010,Final,2010-12-31,2011-03-30,RMB,217572000000,165156000000,258159000000,nan,13458622000000,820430000000,nan,0.01227139,0.201304194,nan,0.019181681,0.314663043,0.571433074,0.433767216,0.388838432
1398,2011,1stQuarterly,2011-03-31,2011-04-28,RMB,242134000000,183790000000,722335000000,nan,14389996000000,870968000000,nan,0.012772067,0.211018086,nan,0.050197026,0.829347347,0.574426544,0.436014168,0.349415093
1398,2011,Interim,2011-06-30,2011-08-25,RMB,249372000000,190034000000,12770000000,nan,14896048000000,858391000000,nan,0.012757343,0.221383961,nan,0.000857274,0.01487667,0.578616177,0.440934614,0.337934264
1398,2011,3rdQuarterly,2011-09-30,2011-10-27,RMB,263582000000,201780000000,-201741000000,nan,15127002000000,900682000000,nan,0.013339061,0.224030235,nan,-0.013336483,-0.223986934,0.583714235,0.446850917,0.318262464
1398,2011,Final,2011-12-31,2012-03-29,RMB,274755000000,208265000000,325227000000,nan,15476868000000,956742000000,nan,0.013456534,0.217681465,nan,0.021013748,0.339931768,0.583838538,0.442551121,0.34048928
1398,2012,1stQuarterly,2012-03-31,2012-04-27,RMB,284606000000,215813000000,393276000000,nan,16431196000000,1021815000000,nan,0.013134345,0.211205551,nan,0.023934715,0.384879846,0.584093535,0.442910473,0.328580762
1398,2012,Interim,2012-06-30,2012-08-30,RMB,292453000000,221944000000,901853000000,nan,17073050000000,1016318000000,nan,0.012999669,0.218380468,nan,0.052823192,0.88737285,0.582263687,0.441882736,0.319504019
1398,2012,3rdQuarterly,2012-09-30,2012-10-30,RMB,302171000000,230027000000,1031014000000,nan,17371150000000,1073350000000,nan,0.013241898,0.214307542,nan,0.059352087,0.960557134,0.585779809,0.445923574,0.308276854
1398,2012,Final,2012-12-31,2013-03-27,RMB,311339000000,238532000000,501656000000,nan,17542217000000,1124997000000,nan,0.013597597,0.21202901,nan,0.02859707,0.445917634,0.587742581,0.450298271,0.350330354
1398,2013,1stQuarterly,2013-03-31,2013-04-26,RMB,319811000000,245940000000,420507000000,nan,18357278000000,1194175000000,nan,0.013397411,0.205949714,nan,0.022906827,0.352131806,0.587458073,0.451765069,0.339777995
1398,2013,Interim,2013-06-30,2013-08-29,RMB,329871000000,253719000000,-178140000000,nan,18723353000000,1171507000000,nan,0.013550938,0.21657489,nan,-0.009514322,-0.152060551,0.59077705,0.454393876,0.329360434
1398,2013,3rdQuarterly,2013-09-30,2013-10-30,RMB,335884000000,258463000000,-321311000000,nan,18742548000000,1231739000000,nan,0.013790174,0.20983585,nan,-0.0171434,-0.260859646,0.590872788,0.454677071,0.323315136
1398,2013,Final,2013-12-31,2014-03-27,RMB,340634000000,262649000000,-46374000000,nan,18917752000000,1274134000000,nan,0.013883732,0.206139229,nan,-0.002451348,-0.036396486,0.588414945,0.453702792,0.350117457
1398,2014,1stQuarterly,2014-03-31,2014-04-29,RMB,347875000000,267208000000,-123729000000,nan,19734683000000,1358485000000,nan,0.01354002,0.196695584,nan,-0.006269622,-0.091078665,0.588600067,0.452112531,0.344143888
1398,2014,Interim,2014-06-30,2014-08-28,RMB,355844000000,272402000000,221286000000,nan,20303677000000,1354857000000,nan,0.013416388,0.201055905,nan,0.010898814,0.163327938,0.588874657,0.450789206,0.337581956
1398,2014,3rdQuarterly,2014-09-30,2014-10-29,RMB,364217000000,277580000000,-41343000000,nan,20150956000000,1427581000000,nan,0.013775029,0.194440806,nan,-0.002051664,-0.028960178,0.59129208,0.450640293,0.331284675
1398,2014,Final,2014-12-31,2015-03-26,RMB,363769000000,275811000000,147500000000,nan,20609953000000,1530859000000,nan,0.013382418,0.180167475,nan,0.007156736,0.096351134,0.572992701,0.434445183,0.330030347
1398,2015,1stQuarterly,2015-03-31,2015-04-29,RMB,365504000000,276833000000,422115000000,nan,21396633000000,1611328000000,nan,0.012938157,0.171804251,nan,0.019728104,0.261967148,0.567726463,0.429996443,0.328811955
1398,2015,Interim,2015-06-30,2015-08-27,RMB,364732000000,276732000000,815757000000,nan,22417295000000,1603025000000,nan,0.012344576,0.172631119,nan,0.036389627,0.508886012,0.557062171,0.422658085,0.328931963
1398,2015,Final,2015-12-31,2016-03-30,RMB,365565000000,277131000000,1089467000000,nan,22209780000000,1789474000000,nan,0.012477881,0.154867296,nan,0.04905348,0.608819687,0.546653149,0.41441203,0.30003861
1398,2016,1stQuarterly,2016-03-31,2016-04-28,RMB,366105000000,277571000000,769988000000,nan,22883325000000,1863180000000,nan,0.012129837,0.148977018,nan,0.033648432,0.413265492,0.544866405,0.413103106,0.299562995
1398,2016,Interim,2016-06-30,2016-08-30,RMB,365692000000,278327000000,308243000000,nan,23524327000000,1856593000000,nan,0.011831454,0.14991277,nan,0.013103159,0.166026157,0.553259796,0.421084243,0.298749313
1880,2007,Final,2007-12-31,2008-03-26,RMB,1754915000,1979106000,-599810000,5482558000,13539243000,11973430000,0.313251675,0.146175528,0.165291483,-0.109403311,-0.044301591,-0.050095086,0.150354382,0.169562207,0.277239824
1880,2008,Interim,2008-06-30,2008-09-10,RMB,2199645000,1964765000,-374253000,11598707000,16249509000,12637120000,0.175891969,0.120912269,0.155475694,-0.032266786,-0.02303165,-0.029615371,0.148936674,0.133033087,0.279263423
1880,2008,Final,2008-12-31,2009-03-24,RMB,2279303000,2010435000,1283535000,10176329000,17022559000,13374228000,0.198461894,0.118104158,0.150321574,0.126129472,0.075402,0.095970773,0.127650675,0.112592922,0.272795688
1880,2009,Interim,2009-06-30,2009-08-26,RMB,2405522000,2158147000,1450464000,11021537000,22279689000,14208306000,0.194108826,0.096866119,0.151893336,0.131602698,0.065102525,0.102085639,0.127025243,0.113962436,0.273566166
1880,2009,Final,2009-12-31,2010-03-24,RMB,2824165000,2533499000,2271313000,12791149000,18624731000,15323001000,0.195316894,0.136028757,0.165339609,0.177569114,0.121951453,0.148228992,0.142911512,0.128202911,0.249681172
1880,2010,Interim,2010-06-30,2010-08-24,RMB,3387448000,2953278000,3598787000,14485959000,18890063000,16531744000,0.199290138,0.156340294,0.178642858,0.248432775,0.190512176,0.217689495,0.156795583,0.136699057,0.542618744
1880,2010,Final,2010-12-31,2011-03-23,RMB,3962503000,3424531000,1450919000,14300214000,20832032000,17114801000,0.230034487,0.164387756,0.20009178,0.101461349,0.069648463,0.084775686,0.167152678,0.144459077,0.763494914
1880,2011,Interim,2011-06-30,2011-08-25,RMB,4660777000,3876148000,859665000,14161884000,22808928000,17763493000,0.262952914,0.169939946,0.21820866,0.060702729,0.037689847,0.048395043,0.176249252,0.146578175,0.500464121
1880,2011,Final,2011-12-31,2012-03-20,RMB,5264809000,4254584000,1366826000,16648048000,25681175000,19423683000,0.245017158,0.165669367,0.219041054,0.082101277,0.053222876,0.070369044,0.181891962,0.146990068,0.297358097
1880,2012,Interim,2012-06-30,2012-08-21,RMB,5547568000,4489826000,1785493000,15485816000,27354093000,20989349000,0.276324619,0.164137265,0.213909731,0.115298606,0.06527334,0.085066621,0.178505073,0.144469923,0.300563541
1880,2012,Final,2012-12-31,2013-03-25,RMB,5402900000,4352300000,2874000000,20060500000,28602800000,22420500000,0.205211024,0.152163425,0.194121451,0.143266618,0.100479673,0.128186258,0.164426793,0.132453818,0.310042966
1880,2013,Interim,2013-06-30,2013-08-23,RMB,5350621000,4277089000,2733135000,22062400000,30718300000,23908500000,0.181099139,0.139235863,0.178894075,0.123882035,0.088974162,0.114316456,0.154487644,0.123491722,0.315485836
1880,2013,Final,2014-02-28,2014-05-26,RMB,6634000000,5159100000,4161000000,21879900000,32393900000,26189200000,0.220599911,0.159261466,0.196993417,0.190174544,0.128450109,0.158882287,0.15403834,0.11979186,0.326956252
1880,2015,Final,2015-02-28,2015-05-26,RMB,6193700000,4763900000,3946000000,21792700000,32536500000,24923200000,0.204536031,0.146417101,0.191143192,0.181069808,0.121279179,0.158326379,0.154811151,0.119073388,1.044564328
1880,2016,Interim,2015-08-31,2015-10-26,RMB,6304200000,4854700000,4625000000,24225900000,34416100000,25499700000,0.189710626,0.141058981,0.190382632,0.19091138,0.134384779,0.181374683,0.154470788,0.118953925,0.60807053
1880,2016,Final,2016-02-29,2016-05-24,RMB,4201500000,2934100000,3782000000,19344700000,31054800000,25076100000,0.140854843,0.094481368,0.117007828,0.195505746,0.121784716,0.150820901,0.103002682,0.071931493,0.632425616
1898,2006,Final,2006-12-31,2007-04-17,RMB,5172893000,3172109000,2016073000,12506665000,45113737000,21573388000,0.296225554,0.070313594,0.147038054,0.161199888,0.044688672,0.093451849,0.171137677,0.104944635,0.389671036
1898,2007,Final,2007-12-31,2008-04-09,RMB,8999722000,6019805000,-1118502000,34361982000,53195290000,28050475000,0.200788837,0.113164248,0.21460617,-0.032550567,-0.021026335,-0.039874619,0.252513733,0.168903376,0.311379355
1898,2008,Interim,2008-06-30,2008-07-28,RMB,11681635000,7589915000,2118604000,57052910000,86756914000,56074192000,0.154488008,0.087484843,0.135354871,0.037134022,0.024420002,0.037782158,0.2623121,0.170432182,0.108783695
1898,2008,Final,2008-12-31,2009-03-27,RMB,11398554000,7131007000,1721950000,68305055000,94792357000,63348239000,0.12723454,0.075227658,0.112568354,0.025209701,0.018165494,0.027182287,0.220248753,0.137789004,0.286573691
1898,2009,Interim,2009-06-30,2009-08-14,RMB,11001499000,7253887000,260201000,66619242000,94320742000,60805401000,0.125385723,0.076906594,0.119296755,0.003905793,0.002758683,0.004279242,0.225041101,0.148381845,0.281719167
1898,2009,Final,2009-12-31,2010-04-22,RMB,9772444000,7409336000,3462727000,77137154000,111099650000,68595392000,0.097270446,0.066690903,0.108015069,0.044890521,0.031167758,0.050480461,0.183737361,0.139307204,0.268128075
1898,2010,Interim,2010-06-30,2010-08-13,RMB,11197538000,8262270000,2979165000,79833296000,116277883000,67675221000,0.106404113,0.071056247,0.122087078,0.037317324,0.02562108,0.044021504,0.17086555,0.126075688,0.240448569
1898,2010,Final,2010-12-31,2011-03-22,RMB,11061583000,7466357000,-1376517000,72880021000,122936189000,74048566000,0.112479051,0.060733597,0.100830541,-0.01888744,-0.011197004,-0.018589381,0.157342363,0.106203086,0.277604326
1898,2011,Interim,2011-06-30,2011-08-16,RMB,11450873000,7855011000,-2847548000,83717373000,131294437000,77570202000,0.102375566,0.059827447,0.101263253,-0.034013824,-0.021688261,-0.036709302,0.146223093,0.100305366,0.263868886
1898,2011,Final,2011-12-31,2012-03-27,RMB,14218772000,9955333000,-4608813000,99438562000,162151896000,82525133000,0.108414459,0.061395107,0.120633953,-0.046348347,-0.028422813,-0.055847387,0.156482823,0.109562107,0.286393735
1898,2012,Interim,2012-06-30,2012-08-21,RMB,13486853000,9554342000,-8338474000,107843233000,165268277000,83747645000,0.094629199,0.057811107,0.114084904,-0.077320327,-0.050454172,-0.099566668,0.144265258,0.10220024,0.298413538
1898,2012,Final,2012-12-31,2013-03-15,RMB,12807239000,8842340000,-14046711000,126745612000,185699173000,86737342000,0.075651015,0.047616475,0.101943866,-0.110826014,-0.075642292,-0.161945371,0.146717768,0.101296493,0.314995352
1898,2013,Interim,2013-06-30,2013-08-20,RMB,10701504000,6881510000,-16288000000,137695687000,193658310000,87135469000,0.058097712,0.035534287,0.078974843,-0.118289834,-0.084106899,-0.186927323,0.130554136,0.083951713,0.404750702
1898,2013,Final,2013-12-31,2014-03-18,RMB,6879421000,3805128000,-16889823000,146102489000,216520107000,87811024000,0.033984755,0.017574017,0.043333147,-0.115602569,-0.078005795,-0.192342854,0.083572826,0.046225591,0.281904052
1898,2014,Interim,2014-06-30,2014-08-15,RMB,3948956000,1363964000,-19188476000,157060220000,232629268000,87534912000,0.016662616,0.005863252,0.015581943,-0.122172731,-0.082485218,-0.219209405,0.051051171,0.017633005,0.786443777
1898,2014,Final,2014-12-31,2015-03-20,RMB,2496668000,141097000,-13720488000,161407242000,244012180000,86903743000,0.011101311,0.000578238,0.001623601,-0.085005405,-0.056228701,-0.157881439,0.035331621,0.001996736,2.26643373
1898,2015,Interim,2015-06-30,2015-08-21,RMB,803142000,-1711229000,-9935928000,172664931000,260410672000,85496578000,0.003327066,-0.006571271,-0.020015175,-0.057544563,-0.038154842,-0.116214336,0.01236063,-0.0263364,-0.186875631
1898,2015,Final,2015-12-31,2016-03-22,RMB,43220000,-3266791000,-4079831000,161916424000,258025994000,83707569000,0.000211076,-0.012660705,-0.039026232,-0.025197141,-0.015811705,-0.048739093,0.000729195,-0.055116304,0
1898,2016,Interim,2016-06-30,2016-08-24,RMB,1493656000,-1969555000,-662211000,156075767000,254855383000,83941874000,0.006518359,-0.007728128,-0.023463319,-0.004242882,-0.002598379,-0.007888923,0.02675599,-0.03528081,0
1928,2009,Final,2009-12-31,2010-03-02,USD,374995000,215016000,435866000,5758064000,7627732000,3698894000,0.065064365,0.02818872,0.058129809,0.075696623,0.05714228,0.117836845,0.113596501,0.065134376,0
1928,2010,Final,2010-12-31,2011-03-01,USD,785686000,666450000,1016390000,5728182000,8474549000,4362367000,0.136364728,0.078641353,0.152772566,0.17743675,0.119934406,0.232990484,0.18967367,0.160888723,0
1928,2011,Interim,2011-06-30,2011-08-29,USD,1243256000,1147645000,1028728000,6109111000,8872787000,4909370000,0.20264874,0.129344365,0.233766247,0.168392422,0.115941924,0.209543791,0.248524105,0.229411679,0
1928,2011,Final,2011-12-31,2012-03-02,USD,1202272000,1133050000,595401000,6372638000,10127685000,5515772000,0.188284205,0.111876505,0.205420021,0.093430852,0.058789447,0.10794518,0.246327488,0.232144939,1.060401571
1928,2012,Final,2012-12-31,2012-02-07,USD,1281163000,1235681000,911390000,6836271000,10387479000,5586126000,0.187127755,0.1189587,0.221205358,0.133316833,0.087739287,0.163152424,0.196757704,0.189772696,1.11804422
1928,2012,Interim,2012-06-30,2012-08-27,USD,1090726000,1033298000,563480000,6619241000,9439622000,4772409000,0.164460737,0.109463917,0.216514972,0.085127585,0.059693068,0.11807035,0.20048345,0.189927762,1.162770082
1928,2013,Interim,2013-06-30,2013-08-16,USD,1803106000,1736387000,1751858000,6733266000,10075842000,5150944000,0.267496917,0.172331702,0.337100733,0.260179532,0.173867157,0.340104261,0.235358231,0.226649444,0.795644059
1928,2013,Final,2013-12-31,2014-02-14,USD,2290120000,2214882000,2477683000,6741385000,11465500000,6449882000,0.339418831,0.193177969,0.34339884,0.367533229,0.216098993,0.384143927,0.257089835,0.248643585,1.173788942
1928,2014,Interim,2014-06-30,2014-08-15,USD,2729708000,2644803000,2605486000,6936386000,10038963000,5242246000,0.392987216,0.263453805,0.504517148,0.375625866,0.259537365,0.497017118,0.27537085,0.266805698,0.982985878
1928,2014,Final,2014-12-31,2015-02-13,USD,2624182000,2547704000,2293207000,7116727000,11347591000,6429347000,0.367508548,0.224514965,0.396261704,0.32222776,0.202087562,0.356678058,0.276077696,0.26803181,0.813064626
1928,2015,Interim,2015-06-30,2015-08-14,USD,1949925000,1911781000,1353000000,6535765000,11027581000,5106358000,0.299112098,0.173363587,0.374392277,0.207014787,0.122692366,0.264963796,0.245379484,0.240579425,1.083517411
1928,2015,Final,2015-12-31,2016-02-19,USD,1518772000,1459442000,716248000,7971206000,10771691000,5838605000,0.189083033,0.135488662,0.249964161,0.089854408,0.066493552,0.122674509,0.222691295,0.213991981,0
1928,2016,Interim,2016-06-30,2016-08-12,USD,1375708000,1275524000,897107000,8153642000,10387350000,4323488000,0.163160677,0.122795901,0.295021982,0.110025311,0.086365339,0.207496124,0.215031988,0.199372586,1.622508867
2018,2006,Final,2006-12-31,2007-04-10,RMB,600032000,570314000,98559000,1046702000,2542223000,2111135000,0.543150773,0.224336732,0.27014568,0.094161471,0.038768826,0.046685314,0.338356723,0.321598808,0
2018,2007,Final,2007-12-31,2008-04-07,RMB,597978000,551133000,15823000,1624109000,3211748000,2577336000,0.337441637,0.171599079,0.213838242,0.009742573,0.004926601,0.006139285,0.306307921,0.282312064,0
2018,2008,Interim,2008-06-30,2008-09-08,RMB,731226000,691887000,100979000,1894086000,3545430000,2853528000,0.365222593,0.195148966,0.24246722,0.053312785,0.028481454,0.035387422,0.315844444,0.298852427,0
2018,2008,Final,2008-12-31,2009-04-07,RMB,616241000,590434000,312107000,1979463000,3704217000,3107768000,0.298365264,0.159395089,0.189986511,0.157672561,0.084257213,0.100428024,0.273153808,0.261714646,0.199836053
2018,2009,Interim,2009-06-30,2009-09-10,RMB,478692000,450891000,424591000,1937551000,3822418000,3186169000,0.230633929,0.117959627,0.141515092,0.219137974,0.111079165,0.133260665,0.249663468,0.23516376,0.434419849
2018,2009,Final,2009-12-31,2010-03-29,RMB,676474000,614957000,608647000,1891842000,4253666000,3534376000,0.322331357,0.144571059,0.17399309,0.321721899,0.143087633,0.172207767,0.30704952,0.279127138,0.397848955
2018,2010,Interim,2010-06-30,2010-08-30,RMB,890337000,803476000,535883000,2094615000,4782992000,3743629000,0.383467129,0.167986064,0.2146249,0.255838424,0.112039284,0.143145328,0.328414271,0.296374277,0.207565627
2018,2010,Final,2010-12-31,2011-03-30,RMB,1099138000,986730000,174025000,2683124000,5583819000,4174545000,0.368032562,0.17671239,0.236368275,0.064859097,0.031165946,0.041687178,0.328196905,0.29463246,0.397562656
2018,2011,Interim,2011-06-30,2011-08-26,RMB,1225378000,1113647000,70715000,3215763000,6102690000,4435941000,0.345881211,0.182484609,0.251050904,0.021990116,0.011587513,0.015941375,0.314425793,0.285756184,0.35225435
2018,2011,Final,2011-12-31,2012-03-30,RMB,1141559000,1036192000,-217848000,4049793000,6714226000,4750070000,0.255058221,0.154327841,0.218142469,-0.053792379,-0.032445735,-0.045862061,0.281193846,0.255239382,0.401706441
2018,2012,Interim,2012-06-30,2012-08-24,RMB,1390120000,1247229000,-314719000,4789779000,7530111000,5244137000,0.2592272,0.16563222,0.237833031,-0.065706372,-0.041794736,-0.060013497,0.291629325,0.261652628,0.333735826
2018,2012,Final,2012-12-31,2013-03-26,RMB,2015518000,1762625000,217572000,5515768000,8925806000,6078242000,0.318463902,0.197475164,0.289989277,0.039445459,0.024375614,0.035795218,0.320791871,0.280541167,0.395924261
2018,2013,Interim,2013-06-30,2013-08-16,RMB,2396043000,2117718000,1427862000,5342290000,9410317000,6631824000,0.395366032,0.225042153,0.319326629,0.26727527,0.151733677,0.215304568,0.318433923,0.281444553,0.329536794
2018,2013,Final,2013-12-31,2014-03-25,RMB,2834539000,2577583000,1643989000,6053998000,10677022000,7876117000,0.424753692,0.241414038,0.327265707,0.271554269,0.153974488,0.208730901,0.350120784,0.318381712,0.405320023
2018,2014,Interim,2014-06-30,2014-08-27,RMB,2744993000,2481945000,850553000,6669726000,10978468000,8060513000,0.371306108,0.226073893,0.307914025,0.127524429,0.077474653,0.105520951,0.343930944,0.310972628,0.420938417
2018,2014,Final,2014-12-31,2015-03-25,RMB,2580567000,2317695000,-159089000,8507358000,13279149000,9138095000,0.271576793,0.17453641,0.253629996,-0.018700165,-0.011980361,-0.017409427,0.290627302,0.261022265,0.401745268
2018,2015,Interim,2015-06-30,2015-08-24,RMB,2859104000,2583547000,145340000,9119513000,13912680000,9663216000,0.282464754,0.185697292,0.267358921,0.015937255,0.010446585,0.015040541,0.289674312,0.261755851,0.360404901
2018,2015,Final,2015-12-31,2016-03-23,RMB,3435273000,3106904000,1427289000,10371370000,16420201000,11306942000,0.299882658,0.1892123,0.27477845,0.137618174,0.086922748,0.126231213,0.292640959,0.264668154,0.081104856
2018,2016,Interim,2016-06-30,2016-08-26,RMB,3578336000,3216078000,387880000,12130969000,17772772000,11705272000,0.265551334,0.18095534,0.274754658,0.031974362,0.021824395,0.033137205,0.284093181,0.255332598,0.078351644
2038,2006,Final,2006-12-31,2007-04-11,USD,785456000,718038000,358147000,1773792000,4502408000,2368982000,0.404695703,0.159478661,0.303099812,0.201910371,0.079545656,0.151181816,0.075661096,0.069166882,0
2038,2007,Final,2007-12-31,2008-04-22,USD,755542000,721424000,-79026000,2891281000,6706216000,3308992000,0.250919575,0.10757542,0.218019264,-0.027332521,-0.011783993,-0.023882197,0.070398758,0.067219762,0
2038,2008,Interim,2008-06-30,2008-08-27,USD,598643000,539628000,-104967000,3397574000,6745249000,3616600000,0.160036544,0.080001198,0.149208649,-0.030894691,-0.01556162,-0.029023669,0.054762224,0.049363693,0
2038,2008,Final,2008-12-31,2009-03-06,USD,197404000,121115000,-214626000,3028499000,5527736000,3421333000,0.04026384,0.021910417,0.035399945,-0.07086877,-0.038827108,-0.06273169,0.021292536,0.013063796,0
2038,2009,Interim,2009-06-30,2009-08-28,USD,21574000,-39777000,-75690000,2873563000,5291760000,3441581000,-0.013482565,-0.007516781,-0.01155777,-0.026340122,-0.01430337,-0.021992799,0.002822769,-0.005204473,0
2038,2009,Final,2009-12-31,2010-04-15,USD,71435000,38587000,540082000,2547506000,5635108000,3571791000,0.015553251,0.006847606,0.010803264,0.212004211,0.095842351,0.151207615,0.009902784,0.005349181,0
2038,2010,Interim,2010-06-30,2010-08-30,USD,-62248000,-85349000,-66090000,2885321000,5743570000,3469109000,-0.030137028,-0.014859922,-0.024602571,-0.022905597,-0.011506781,-0.019051001,-0.008549067,-0.011721732,0
2038,2010,Final,2010-12-31,2011-03-30,USD,-176129000,-218317000,-384945000,2916575000,6017349000,3547027000,-0.075351054,-0.036281259,-0.061549292,-0.131985291,-0.063972523,-0.108526098,-0.026581481,-0.032948516,0
2038,2011,Interim,2011-06-30,2011-08-29,USD,-42126000,-93329000,274537000,2883912000,5861862000,3627296000,-0.032047441,-0.015921392,-0.025729634,0.095196039,0.046834436,0.075686407,-0.006592183,-0.014604801,0
2038,2011,Final,2011-12-31,2012-03-22,USD,130001000,72844000,296755000,2625102000,5611620000,3740009000,0.028620602,0.012980922,0.019476958,0.113045131,0.052882234,0.079346066,0.020458368,0.011463522,0
2038,2012,Interim,2012-06-30,2012-08-27,USD,-93121000,-135577000,261545000,2123298000,5516078000,3506432000,-0.062113278,-0.024578514,-0.03866523,0.123178659,0.047415029,0.074590068,-0.015877844,-0.023116918,0
2038,2012,Final,2012-12-31,2013-03-21,USD,-330436000,-316423000,559737000,1710420000,5088476000,3515797000,-0.184789116,-0.062184237,-0.090000361,0.327251201,0.110000912,0.159206291,-0.063062712,-0.060388374,0
2038,2013,Interim,2013-06-30,2013-08-12,USD,-70178000,-72695000,444110000,1704286000,5309784000,3551981000,-0.043833019,-0.013690764,-0.020466044,0.260584198,0.083639937,0.125031637,-0.013464697,-0.013947621,0
2038,2013,Final,2013-12-31,2014-03-20,USD,100944000,77714000,155268000,1580524000,5585765000,3698665000,0.048897707,0.013912866,0.021011365,0.098238306,0.027797088,0.041979471,0.020201127,0.01555229,0
2038,2014,Interim,2014-06-30,2014-08-12,USD,149302000,109908000,185300000,1885144000,5553468000,3763674000,0.058291568,0.019790877,0.029202317,0.098294878,0.033366538,0.049233807,0.031077999,0.02287793,0
2038,2014,Final,2014-12-31,2015-03-19,USD,268150000,169437000,112780000,2090882000,6822522000,3920718000,0.080973962,0.024834951,0.043215809,0.05393896,0.016530544,0.028765139,0.039261247,0.024808159,1.135283321
2038,2015,Interim,2015-06-30,2015-08-12,USD,341727000,249413000,197446000,2166312000,6370895000,3845432000,0.11449505,0.039148817,0.064859553,0.091143843,0.030991878,0.051345597,0.040801792,0.029779611,0.771246888
2038,2015,Final,2015-12-31,2016-03-15,USD,290164000,229066000,704952000,1436550000,5805015000,3746942000,0.159175803,0.039460019,0.06113412,0.490725697,0.121438446,0.188140622,0.038943002,0.030743021,0.954305746
