symbol,priceDate,monthEndDate,sharesOutstanding,marketCap
12,2007-07-31,2007-07-31,1942580000,110727.06
12,2007-08-31,2007-08-31,1942580000,105093.58
12,2007-09-28,2007-09-30,1942580000,119760.06
12,2007-10-31,2007-10-31,1942580000,134038.02
12,2007-11-30,2007-11-30,1942580000,133358.12
12,2007-12-31,2007-12-31,2146742390,157678.22
12,2008-01-31,2008-01-31,2146742390,143187.71
12,2008-02-29,2008-02-29,2146742390,132883.36
12,2008-03-31,2008-03-31,2146742390,118714.85
12,2008-04-30,2008-04-30,2146742390,127731.17
12,2008-05-30,2008-05-31,2146742390,116460.77
12,2008-06-30,2008-06-30,2146742390,104331.68
12,2008-07-31,2008-07-31,2146742390,104761.03
12,2008-08-29,2008-08-31,2146742390,101970.26
12,2008-09-30,2008-09-30,2146742390,72989.24
12,2008-10-31,2008-10-31,2146742390,58176.72
12,2008-11-28,2008-11-30,2146742390,56459.32
12,2008-12-31,2008-12-31,2146742390,61611.51
12,2009-01-30,2009-01-31,2146742390,64724.28
12,2009-02-27,2009-02-28,2146742390,56244.65
12,2009-03-31,2009-03-31,2146742390,63328.9
12,2009-04-30,2009-04-30,2146742390,78356.1
12,2009-05-29,2009-05-31,2146742390,100467.54
12,2009-06-30,2009-06-30,2146742390,95422.7
12,2009-07-31,2009-07-31,2146742390,109913.21
12,2009-08-31,2009-08-31,2146742390,97784.11
12,2009-09-30,2009-09-30,2146742390,109483.86
12,2009-10-30,2009-10-31,2146742390,119788.22
12,2009-11-30,2009-11-30,2146742390,117426.81
12,2009-12-31,2009-12-31,2146742390,125369.76
12,2010-01-29,2010-01-31,2146742390,105512.39
12,2010-02-26,2010-02-28,2146742390,112596.64
12,2010-03-31,2010-03-31,2146742390,117426.81
12,2010-04-30,2010-04-30,2146742390,107015.1
12,2010-06-02,2010-06-02,2165352461,101879.83
12,2010-06-30,2010-06-30,2165352518,99606.22
12,2010-07-30,2010-07-31,2165352518,104694.79
12,2010-08-31,2010-08-31,2165352518,103070.78
12,2010-09-30,2010-09-30,2165439119,119640.51
12,2010-10-15,2010-10-15,2175986512,124792.82
12,2010-10-29,2010-10-31,2175986553,119788.06
12,2010-11-30,2010-11-30,2175989727,119135.44
12,2010-12-31,2010-12-31,2175989936,115327.47
12,2011-01-31,2011-01-31,2175990403,117612.28
12,2011-02-28,2011-02-28,2175991403,107385.17
12,2011-03-31,2011-03-31,2175991518,117285.95
12,2011-04-12,2011-04-12,2348407654,128575.32
12,2011-04-29,2011-04-30,2348733416,124835.18
12,2011-05-31,2011-05-31,2348736819,124013.3
12,2011-06-10,2011-06-10,2368655365,115708.81
12,2011-06-30,2011-06-30,2368655365,118788.07
12,2011-07-29,2011-07-31,2368655365,117011.58
12,2011-08-31,2011-08-31,2368655365,107655.39
12,2011-09-30,2011-09-30,2368655365,83968.83
12,2011-10-20,2011-10-20,2368905035,90136.83
12,2011-10-31,2011-10-31,2368905035,101981.36
12,2011-11-30,2011-11-30,2368905035,88360.16
12,2011-12-30,2011-12-31,2368905035,91439.73
12,2012-01-31,2012-01-31,2368905035,99730.9
12,2012-02-29,2012-02-29,2368905035,115365.68
12,2012-03-30,2012-03-31,2368905035,101507.58
12,2012-04-30,2012-04-30,2368905035,104705.6
12,2012-05-31,2012-05-31,2368905035,92624.18
12,2012-06-29,2012-06-30,2368905035,101033.8
12,2012-07-19,2012-07-19,2401228017,109135.82
12,2012-07-31,2012-07-31,2401228017,108535.51
12,2012-08-31,2012-08-31,2401228017,114538.58
12,2012-09-28,2012-09-30,2401228017,133988.52
12,2012-10-16,2012-10-16,2414842580,134627.47
12,2012-10-31,2012-10-31,2414842580,129677.05
12,2012-11-30,2012-11-30,2414842580,133299.31
12,2012-12-31,2012-12-31,2414842580,132091.89
12,2013-01-31,2013-01-31,2414842580,134748.21
12,2013-02-28,2013-02-28,2414842580,130280.76
12,2013-03-28,2013-03-31,2414842580,128228.14
12,2013-04-30,2013-04-30,2414842580,135714.15
12,2013-06-05,2013-06-05,2656326838,127503.69
12,2013-06-28,2013-06-30,2656326838,122987.93
12,2013-07-15,2013-07-15,2683553625,131762.48
12,2013-07-31,2013-07-31,2683553625,129884
12,2013-08-30,2013-08-31,2683553625,122101.69
12,2013-09-30,2013-09-30,2683553625,128542.22
12,2013-10-17,2013-10-17,2698996140,124153.82
12,2013-10-31,2013-10-31,2698996140,124018.87
12,2013-11-29,2013-11-30,2698996140,122399.47
12,2013-12-31,2013-12-31,2698996140,119430.58
12,2014-01-30,2014-01-31,2698996140,112818.04
12,2014-02-28,2014-02-28,2698996140,117406.33
12,2014-03-31,2014-03-31,2698996140,122129.58
12,2014-04-30,2014-04-30,2698996140,124693.62
12,2014-06-11,2014-06-11,2968895754,137459.87
12,2014-06-30,2014-06-30,2968895754,134639.42
12,2014-07-18,2014-07-18,2999933478,139646.9
12,2014-07-31,2014-07-31,2999933478,148346.71
12,2014-08-29,2014-08-31,2999933478,154046.58
12,2014-09-30,2014-09-30,2999933478,150896.65
12,2014-10-21,2014-10-21,3000339200,155867.62
12,2014-10-31,2014-10-31,3000339200,157067.75
12,2014-11-28,2014-11-30,3000339200,156017.64
12,2014-12-31,2014-12-31,3000339200,162918.42
12,2015-01-30,2015-01-31,3000339200,166218.8
12,2015-02-27,2015-02-28,3000339200,159017.98
12,2015-03-31,2015-03-31,3000339200,163368.47
12,2015-04-30,2015-04-30,3000339200,186921.13
12,2015-06-04,2015-06-04,3300373120,187956.25
12,2015-06-30,2015-06-30,3300373120,175084.79
12,2015-07-09,2015-07-09,3305174597,167572.35
12,2015-07-31,2015-07-31,3305174597,169224.94
12,2015-08-31,2015-08-31,3305174597,157822.09
12,2015-10-08,2015-10-08,3306732467,160045.86
12,2015-10-30,2015-10-31,3306732467,164179.27
12,2015-11-30,2015-11-30,3306732467,157896.48
12,2015-12-31,2015-12-31,3306732467,157069.79
12,2016-01-29,2016-01-31,3306732467,138882.76
12,2016-02-29,2016-02-29,3306732467,138882.76
12,2016-03-31,2016-03-31,3306732467,157565.81
12,2016-04-29,2016-04-30,3306732467,160376.52
12,2016-06-06,2016-06-06,3637405713,156772.18
12,2016-06-23,2016-06-23,3637405713,152225.42
12,2016-06-30,2016-06-30,3637405713,158409.02
12,2016-07-29,2016-07-31,3637405713,168048.15
12,2016-08-31,2016-08-31,3637405713,164956.34
12,2016-09-30,2016-09-30,3637405713,167320.66
13,1994-03-31,1994-03-31,3617456273,113949.87
13,1994-12-30,1994-12-31,3619644720,113294.88
13,1995-03-31,1995-03-31,3613619173,123224.41
13,1995-12-29,1995-12-31,3614859733,170259.89
13,1996-03-29,1996-03-31,3615783598,176450.24
13,1996-12-31,1996-12-31,3617823624,219782.79
13,1997-02-10,1997-02-10,3617823624,212547.14
13,1997-03-10,1997-03-10,3872140602,222648.08
13,1997-03-27,1997-03-31,3872140602,225552.19
13,1997-12-31,1997-12-31,3874893401,188319.81
13,1998-04-14,1998-04-14,3874893401,205369.35
13,1998-12-31,1998-12-31,3875791619,212199.59
13,1999-12-30,1999-12-31,3875791619,437964.45
13,2000-05-26,2000-05-26,4263370780,349596.4
13,2000-12-29,2000-12-31,4263370780,414612.81
13,2001-12-31,2001-12-31,4263370780,320818.65
13,2002-12-31,2002-12-31,4263370780,208052.49
13,2003-12-31,2003-12-31,4263370780,244077.98
13,2004-12-31,2004-12-31,4263370780,310160.22
13,2005-12-30,2005-12-31,4263370780,314849.93
13,2006-12-29,2006-12-31,4263370780,337019.47
13,2007-01-31,2007-01-31,4263370780,330837.57
13,2007-02-28,2007-02-28,4263370780,316981.61
13,2007-03-30,2007-03-31,4263370780,320392.32
13,2007-04-30,2007-04-30,4263370780,322950.34
13,2007-05-31,2007-05-31,4263370780,321244.98
13,2007-06-29,2007-06-30,4263370780,331050.75
13,2007-07-31,2007-07-31,4263370780,358549.48
13,2007-08-31,2007-08-31,4263370780,330624.42
13,2007-09-28,2007-09-30,4263370780,354499.29
13,2007-10-31,2007-10-31,4263370780,411841.61
13,2007-11-30,2007-11-30,4263370780,393082.77
13,2007-12-31,2007-12-31,4263370780,377095.13
13,2008-01-31,2008-01-31,4263370780,324868.84
13,2008-02-29,2008-02-29,4263370780,316342.1
13,2008-03-31,2008-03-31,4263370780,313997.26
13,2008-04-30,2008-04-30,4263370780,325082.02
13,2008-05-30,2008-05-31,4263370780,359615.32
13,2008-06-30,2008-06-30,4263370780,335100.94
13,2008-07-31,2008-07-31,4263370780,313144.57
13,2008-08-29,2008-08-31,4263370780,311012.89
13,2008-09-30,2008-09-30,4263370780,250686.2
13,2008-10-31,2008-10-31,4263370780,174798.2
13,2008-11-28,2008-11-30,4263370780,165845.13
13,2008-12-31,2008-12-31,4263370780,165631.95
13,2009-01-30,2009-01-31,4263370780,170534.83
13,2009-02-27,2009-02-28,4263370780,174798.2
13,2009-03-31,2009-03-31,4263370780,162008.09
13,2009-04-30,2009-04-30,4263370780,196115.06
13,2009-05-29,2009-05-31,4263370780,231714.2
13,2009-06-30,2009-06-30,4263370780,215939.74
13,2009-07-31,2009-07-31,4263370780,247488.67
13,2009-08-31,2009-08-31,4263370780,232353.71
13,2009-09-30,2009-09-30,4263370780,238535.6
13,2009-10-30,2009-10-31,4263370780,235977.57
13,2009-11-30,2009-11-30,4263370780,223400.64
13,2009-12-31,2009-12-31,4263370780,227664.01
13,2010-01-29,2010-01-31,4263370780,226598.16
13,2010-02-26,2010-02-28,4263370780,237469.76
13,2010-03-31,2010-03-31,4263370780,242159.46
13,2010-04-30,2010-04-30,4263370780,230435.19
13,2010-05-31,2010-05-31,4263370780,206560.32
13,2010-06-30,2010-06-30,4263370780,205920.81
13,2010-07-30,2010-07-31,4263370780,218710.92
13,2010-08-31,2010-08-31,4263370780,245143.82
13,2010-09-30,2010-09-30,4263370780,308668.05
13,2010-10-29,2010-10-31,4263370780,325721.53
13,2010-11-30,2010-11-30,4263370780,331263.9
13,2010-12-31,2010-12-31,4263370780,341069.66
13,2011-01-31,2011-01-31,4263370780,387540.41
13,2011-02-28,2011-02-28,4263370780,390951.09
13,2011-03-31,2011-03-31,4263370780,392656.44
13,2011-04-29,2011-04-30,4263370780,378160.98
13,2011-05-31,2011-05-31,4263370780,383703.37
13,2011-06-30,2011-06-30,4263370780,358123.15
13,2011-07-29,2011-07-31,4263370780,387327.23
13,2011-08-31,2011-08-31,4263370780,318260.64
13,2011-09-30,2011-09-30,4263370780,249194.03
13,2011-10-31,2011-10-31,4263370780,308028.54
13,2011-11-30,2011-11-30,4263370780,278184.94
13,2011-12-30,2011-12-31,4263370780,277332.28
13,2012-01-31,2012-01-31,4263370780,314423.6
13,2012-02-29,2012-02-29,4263370780,328705.88
13,2012-03-30,2012-03-31,4263370780,330837.57
13,2012-04-30,2012-04-30,4263370780,318260.64
13,2012-05-31,2012-05-31,4263370780,272216.22
13,2012-06-29,2012-06-30,4263370780,283514.16
13,2012-07-31,2012-07-31,4263370780,298009.62
13,2012-08-31,2012-08-31,4263370780,289269.7
13,2012-09-28,2012-09-30,4263370780,320605.47
13,2012-10-31,2012-10-31,4263370780,325082.02
13,2012-11-30,2012-11-30,4263370780,339790.64
13,2012-12-31,2012-12-31,4263370780,344906.7
13,2013-01-31,2013-01-31,4263370780,369634.23
13,2013-02-28,2013-02-28,4263370780,356204.64
13,2013-03-28,2013-03-31,4263370780,344906.7
13,2013-04-30,2013-04-30,4263370780,359402.17
13,2013-05-31,2013-05-31,4263370780,352580.75
13,2013-06-28,2013-06-30,4263370780,347677.9
13,2013-07-31,2013-07-31,4263370780,373258.12
13,2013-08-30,2013-08-31,4263370780,383277.04
13,2013-09-30,2013-09-30,4263370780,396067.15
13,2013-10-31,2013-10-31,4263370780,411841.61
13,2013-11-29,2013-11-30,4263370780,420368.35
13,2013-12-31,2013-12-31,4263370780,449359.29
13,2014-01-30,2014-01-31,4263370780,410775.77
13,2014-02-28,2014-02-28,4263370780,445948.58
13,2014-03-31,2014-03-31,4263370780,437848.17
13,2014-04-30,2014-04-30,4263370780,451917.3
13,2014-05-30,2014-05-31,4263370780,443390.56
13,2014-06-30,2014-06-30,4263370780,451917.3
13,2014-07-31,2014-07-31,4263370780,451917.3
13,2014-08-29,2014-08-31,4263370780,429747.79
13,2014-09-30,2014-09-30,4263370780,400756.85
13,2014-10-31,2014-10-31,4263370780,419089.36
13,2014-11-28,2014-11-30,4263370780,414399.63
13,2014-12-31,2014-12-31,4263370780,380505.84
13,2015-01-30,2015-01-31,4263370780,438700.86
13,2015-02-27,2015-02-28,4263370780,452769.96
13,2015-03-31,2015-03-31,4263370780,458738.69
13,2015-04-30,2015-04-30,4263370780,486876.93
16,2003-12-31,2003-12-31,2401000000,154264.25
16,2004-12-31,2004-12-31,2401000000,186677.75
16,2006-12-29,2006-12-31,2491833362,222645.31
16,2007-01-31,2007-01-31,2491833362,235478.25
16,2007-02-28,2007-02-28,2491833362,230369.99
16,2007-03-30,2007-03-31,2491833362,225261.74
16,2007-04-30,2007-04-30,2491833362,228999.49
16,2007-05-31,2007-05-31,2491833362,226009.28
16,2007-06-29,2007-06-30,2491833362,234481.52
16,2007-07-31,2007-07-31,2491833362,250678.43
16,2007-08-31,2007-08-31,2491833362,259150.67
16,2007-09-28,2007-09-30,2491833362,326430.17
16,2007-10-31,2007-10-31,2491833362,365801.15
16,2007-11-30,2007-11-30,2564333362,413370.53
16,2007-12-31,2007-12-31,2564333362,424653.62
16,2008-01-31,2008-01-31,2564333362,391060.84
16,2008-02-29,2008-02-29,2564333362,356442.34
16,2008-03-31,2008-03-31,2564333362,311310.07
16,2008-04-30,2008-04-30,2564333362,350031.5
16,2008-05-30,2008-05-31,2564333362,321567.41
16,2008-06-30,2008-06-30,2564333362,271306.48
16,2008-07-31,2008-07-31,2564333362,300027
16,2008-08-29,2008-08-31,2564333362,275922.27
16,2008-09-30,2008-09-30,2564333362,201043.74
16,2008-10-31,2008-10-31,2564333362,167963.84
16,2008-11-28,2008-11-30,2564333362,157321.85
16,2008-12-31,2008-12-31,2564333362,165655.93
16,2009-01-30,2009-01-31,2564333362,179503.34
16,2009-02-27,2009-02-28,2564333362,156424.34
16,2009-03-31,2009-03-31,2564333362,177964.74
16,2009-04-30,2009-04-30,2564333362,207069.92
16,2009-05-29,2009-05-31,2564333362,247458.17
16,2009-06-30,2009-06-30,2564333362,248227.48
16,2009-07-31,2009-07-31,2564333362,302334.91
16,2009-08-31,2009-08-31,2564333362,268998.57
16,2009-09-30,2009-09-30,2564333362,292846.86
16,2009-10-30,2009-10-31,2564333362,306950.7
16,2009-11-30,2009-11-30,2564333362,294641.91
16,2009-12-31,2009-12-31,2564333362,298231.98
16,2010-01-29,2010-01-31,2564333362,257202.64
16,2010-02-26,2010-02-28,2564333362,276435.14
16,2010-03-31,2010-03-31,2564333362,299514.14
16,2010-05-04,2010-05-04,2570039181,274737.19
16,2010-05-31,2010-05-31,2570039181,263943.02
16,2010-06-30,2010-06-30,2570039181,276022.21
16,2010-07-30,2010-07-31,2570039181,293241.47
16,2010-08-31,2010-08-31,2570039181,280134.27
16,2010-09-30,2010-09-30,2570039181,344385.25
16,2010-10-29,2010-10-31,2570039181,341301.21
16,2010-11-30,2010-11-30,2570039181,329993.02
16,2010-12-31,2010-12-31,2570039181,331792.07
16,2011-01-31,2011-01-31,2570039181,334105.09
16,2011-02-28,2011-02-28,2570039181,323310.94
16,2011-03-31,2011-03-31,2570039181,316628.82
16,2011-04-29,2011-04-30,2570039181,311745.76
16,2011-05-31,2011-05-31,2570039181,311231.74
16,2011-06-30,2011-06-30,2570039181,291185.45
16,2011-07-29,2011-07-31,2570039181,304806.64
16,2011-08-31,2011-08-31,2570039181,281933.29
16,2011-09-30,2011-09-30,2570039181,232460.04
16,2011-10-31,2011-10-31,2570039181,278592.25
16,2011-11-30,2011-11-30,2570039181,239527.64
16,2011-12-30,2011-12-31,2570039181,250193.31
16,2012-01-19,2012-01-19,2615185352,282178.5
16,2012-01-31,2012-01-31,2615185352,280870.91
16,2012-02-29,2012-02-29,2615185352,312253.14
16,2012-03-30,2012-03-31,2615185352,252365.39
16,2012-04-27,2012-04-27,2615736044,245617.62
16,2012-04-30,2012-04-30,2615736044,244832.89
16,2012-05-31,2012-05-31,2615736044,229923.2
16,2012-06-29,2012-06-30,2615736044,238424.34
16,2012-07-31,2012-07-31,2615736044,253595.6
16,2012-08-31,2012-08-31,2615736044,263143.04
16,2012-09-28,2012-09-30,2615736044,297147.61
16,2012-10-31,2012-10-31,2615736044,282237.92
16,2012-11-30,2012-11-30,2615736044,296624.47
16,2012-12-20,2012-12-20,2656769262,310576.33
16,2012-12-31,2012-12-31,2656769262,308716.58
16,2013-01-22,2013-01-22,2656863262,344329.49
16,2013-01-31,2013-01-31,2656922262,338226.21
16,2013-02-28,2013-02-28,2656929262,318831.51
16,2013-03-28,2013-03-31,2656929262,277914.8
16,2013-04-25,2013-04-25,2670948605,304488.14
16,2013-04-30,2013-04-30,2670948605,299680.43
16,2013-05-31,2013-05-31,2670948605,275641.89
16,2013-06-28,2013-06-30,2670948605,267361.95
16,2013-07-31,2013-07-31,2670954605,276443.8
16,2013-08-30,2013-08-31,2670958605,268698.43
16,2013-09-30,2013-09-30,2670958605,281786.13
16,2013-10-31,2013-10-31,2670961605,271369.69
16,2013-11-29,2013-11-30,2670961605,265894.24
16,2013-12-19,2013-12-19,2704538776,261799.36
16,2013-12-31,2013-12-31,2704538776,265991.38
16,2014-01-30,2014-01-31,2704538776,256390.28
16,2014-02-28,2014-02-28,2704538776,268560.71
16,2014-03-31,2014-03-31,2704538776,256931.18
16,2014-04-16,2014-04-16,2724303486,270931.97
16,2014-04-30,2014-04-30,2724303486,266028.24
16,2014-05-30,2014-05-31,2725068880,288857.3
16,2014-06-30,2014-06-30,2725187358,289687.42
16,2014-07-31,2014-07-31,2725270388,321309.38
16,2014-08-29,2014-08-31,2725544079,320523.98
16,2014-09-30,2014-09-30,2728804967,300441.42
16,2014-10-31,2014-10-31,2729684762,315551.55
16,2014-11-06,2014-11-06,2729715762,311460.56
16,2014-11-17,2014-11-17,2812525283,323721.66
16,2014-11-19,2014-11-19,2822591497,317541.54
16,2014-11-28,2014-11-30,2822979997,320125.94
16,2014-12-31,2014-12-31,2823191193,333983.53
16,2015-01-30,2015-01-31,2826168928,357792.98
16,2015-02-27,2015-02-28,2834854542,344718.31
16,2015-03-03,2015-03-03,2843766911,347792.7
16,2015-03-06,2015-03-06,2861713384,348270.51
16,2015-03-13,2015-03-13,2871945540,331422.52
16,2015-03-17,2015-03-17,2871954540,333146.73
16,2015-03-31,2015-03-31,2872606491,343563.73
16,2015-04-10,2015-04-10,2873021432,368034.06
16,2015-04-30,2015-04-30,2873693738,370993.88
16,2015-05-29,2015-05-31,2874761125,377743.59
16,2015-06-30,2015-06-30,2875767105,361196.34
16,2015-07-07,2015-07-07,2876063758,351454.98
16,2015-07-31,2015-07-31,2876655004,342609.61
16,2015-08-31,2015-08-31,2876705439,282492.47
16,2015-09-30,2015-09-30,2876726075,289110.97
16,2015-10-30,2015-10-31,2876766211,298896.01
16,2015-10-30,2015-10-30,2876766211,298896.01
16,2015-11-06,2015-11-06,2876844631,288547.53
16,2015-11-17,2015-11-17,2893370378,283116.29
16,2015-11-30,2015-11-30,2893373342,275738.49
16,2015-12-31,2015-12-31,2893385597,270820.89
16,2016-01-29,2016-01-31,2893386301,242465.78
16,2016-02-29,2016-02-29,2893387529,251290.7
16,2016-03-31,2016-03-31,2893395851,274438.59
16,2016-04-29,2016-04-30,2895048274,283859.49
16,2016-05-31,2016-05-31,2895048274,264607.42
16,2016-06-30,2016-06-30,2895048274,269384.25
16,2016-07-29,2016-07-31,2895127274,321359.13
16,2016-08-31,2016-08-31,2895156274,316151.06
16,2016-09-30,2016-09-30,2895396274,339050.9
17,2003-12-31,2003-12-31,2469500000,15434.38
17,2004-12-31,2004-12-31,3457300000,30078.51
17,2006-12-29,2006-12-31,3663884647,57376.43
17,2007-01-31,2007-01-31,3691909528,63131.65
17,2007-02-28,2007-02-28,3691909528,63574.68
17,2007-04-30,2007-04-30,3691909528,68521.84
17,2007-05-31,2007-05-31,3692109528,70297.77
17,2007-06-29,2007-06-30,3692139528,72218.25
17,2007-07-31,2007-07-31,3712923470,72030.71
17,2007-08-31,2007-08-31,3712923470,69134.64
17,2007-09-28,2007-09-30,3713073470,79831.08
17,2007-10-31,2007-10-31,3713549470,102679.64
17,2007-11-30,2007-11-30,3713899470,110117.12
17,2007-12-31,2007-12-31,3714309470,102700.66
17,2008-01-31,2008-01-31,3735630595,88160.88
17,2008-02-29,2008-02-29,3735630595,80129.28
17,2008-03-31,2008-03-31,3735630595,70454
17,2008-04-30,2008-04-30,3735830595,75090.2
17,2008-05-30,2008-05-31,3735830595,73222.28
17,2008-06-30,2008-06-30,3736530595,59336.11
17,2008-07-31,2008-07-31,3758418779,55248.76
17,2008-08-29,2008-08-31,3758418779,45101.03
17,2008-09-30,2008-09-30,3758418779,31758.64
17,2008-10-31,2008-10-31,3758418779,23452.53
17,2008-11-28,2008-11-30,3758418779,22926.35
17,2009-01-21,2009-01-21,3852858576,27971.75
17,2009-01-30,2009-01-31,3852858576,28819.38
17,2009-02-27,2009-02-28,3852858576,27162.65
17,2009-03-31,2009-03-31,3852858576,29782.6
17,2009-04-30,2009-04-30,3852858576,39530.33
17,2009-05-29,2009-05-31,3852858576,56251.74
17,2009-06-15,2009-06-15,3867318158,56230.81
17,2009-06-30,2009-06-30,3867318158,54219.8
17,2009-07-31,2009-07-31,3867318158,71545.39
17,2009-08-31,2009-08-31,3867318158,60484.86
17,2009-09-30,2009-09-30,3867318158,64506.87
17,2009-10-30,2009-10-31,3867318158,65821.76
17,2009-11-30,2009-11-30,3867318158,61645.05
17,2009-12-31,2009-12-31,3867318158,61722.4
17,2010-01-19,2010-01-19,3900653205,56793.51
17,2010-01-29,2010-01-31,3900653205,49928.36
17,2010-02-26,2010-02-28,3900653205,55545.3
17,2010-03-31,2010-03-31,3900653205,59289.93
17,2010-04-30,2010-04-30,3900653205,54843.19
17,2010-06-02,2010-06-02,3917988547,46937.5
17,2010-06-30,2010-06-30,3917988547,50071.89
17,2010-07-30,2010-07-31,3917988547,54381.68
17,2010-08-31,2010-08-31,3917988547,48896.5
17,2010-09-30,2010-09-30,3917988547,61277.34
17,2010-10-29,2010-10-31,3917988547,59945.23
17,2010-11-30,2010-11-30,3917988547,60415.38
17,2010-12-28,2010-12-28,3968894715,56278.93
17,2010-12-31,2010-12-31,3968894715,57945.86
17,2011-01-31,2011-01-31,3968894715,58580.89
17,2011-02-28,2011-02-28,3968894715,55564.53
17,2011-03-31,2011-03-31,3968894715,54532.61
17,2011-04-29,2011-04-30,3968894715,54056.35
17,2011-05-23,2011-05-23,3990125002,52270.64
17,2011-05-31,2011-05-31,3990125002,52909.06
17,2011-06-30,2011-06-30,3990125002,46923.87
17,2011-07-29,2011-07-31,3990125002,45806.63
17,2011-08-31,2011-08-31,3990125002,39621.94
17,2011-09-30,2011-09-30,3990125002,30165.34
17,2011-10-24,2011-10-24,5985187503,45008.61
17,2011-10-31,2011-10-31,5985187503,49856.61
17,2011-11-30,2011-11-30,5985187503,38005.94
17,2011-12-30,2011-12-31,6102054538,38198.86
17,2011-12-30,2011-12-30,6102054538,38198.86
17,2012-01-31,2012-01-31,6102054538,51867.46
17,2012-02-29,2012-02-29,6102054538,65169.94
17,2012-03-30,2012-03-31,6102054538,56932.17
17,2012-04-30,2012-04-30,6102054538,59006.87
17,2012-05-17,2012-05-17,6151141441,53514.93
17,2012-05-31,2012-05-31,6151141441,51423.54
17,2012-06-29,2012-06-30,6151141441,55421.79
17,2012-07-31,2012-07-31,6151141441,61080.84
17,2012-08-31,2012-08-31,6151691441,59302.31
17,2012-09-28,2012-09-30,6153921507,73970.14
17,2012-10-31,2012-10-31,6155566507,73743.68
17,2012-11-30,2012-11-30,6155976507,75595.39
17,2012-12-31,2012-12-31,6258016396,75221.36
17,2013-01-31,2013-01-31,6262690514,89305.97
17,2013-02-28,2013-02-28,6263281514,89439.66
17,2013-03-28,2013-03-31,6264195625,82311.53
17,2013-04-30,2013-04-30,6264696625,84823.99
17,2013-05-22,2013-05-22,6311600595,86090.23
17,2013-05-31,2013-05-31,6311600595,78263.84
17,2013-06-28,2013-06-30,6311600595,67786.59
17,2013-07-31,2013-07-31,6311600595,71573.55
17,2013-08-30,2013-08-31,6311600595,68670.22
17,2013-09-30,2013-09-30,6311765595,73595.19
17,2013-10-31,2013-10-31,6311879595,67789.59
17,2013-11-29,2013-11-30,6311979595,66402.03
17,2013-12-31,2013-12-31,6443402419,63080.91
17,2014-01-30,2014-01-31,6443402419,62501
17,2014-02-28,2014-02-28,6443402419,64691.76
17,2014-03-26,2014-03-26,8591203225,63231.26
17,2014-03-31,2014-03-31,8591203225,67011.39
17,2014-04-29,2014-04-29,8591203225,70276.05
17,2014-04-30,2014-04-30,8591203225,68729.63
17,2014-05-23,2014-05-23,8664009656,75636.8
17,2014-05-30,2014-05-31,8664009656,77109.68
17,2014-06-30,2014-06-30,8664009656,76416.56
17,2014-07-31,2014-07-31,8664009656,85167.21
17,2014-08-29,2014-08-31,8664119656,84908.37
17,2014-09-30,2014-09-30,8665014656,78331.73
17,2014-10-31,2014-10-31,8665014656,84397.24
17,2014-11-28,2014-11-30,8665014656,80238.04
17,2014-12-30,2014-12-30,8893417011,78706.74
17,2014-12-31,2014-12-31,8893417011,79329.28
17,2015-01-30,2015-01-31,8893417011,82353.04
17,2015-02-27,2015-02-28,8893417011,81374.76
17,2015-03-31,2015-03-31,8893417011,79951.82
17,2015-04-30,2015-04-30,8898410011,91653.62
17,2015-05-14,2015-05-14,8906095026,94048.37
17,2015-05-22,2015-05-22,8995125696,95528.23
17,2015-05-29,2015-05-31,8995125696,93009.6
17,2015-06-30,2015-06-30,8996899952,91228.57
17,2015-07-31,2015-07-31,8996994952,84301.84
17,2015-08-31,2015-08-31,8996994952,70896.32
17,2015-09-30,2015-09-30,8996994952,67477.46
17,2015-10-30,2015-10-31,8996994952,74765.03
17,2015-11-30,2015-11-30,8996994952,69456.8
17,2015-12-29,2015-12-29,9266935984,70521.38
17,2015-12-31,2015-12-31,9266935984,70984.73
17,2016-01-29,2016-01-31,9266935984,58381.7
17,2016-02-29,2016-02-29,9266935984,60420.42
17,2016-03-31,2016-03-31,9266935984,68482.66
17,2016-04-29,2016-04-30,9267010984,71726.66
17,2016-05-20,2016-05-20,9388105616,66937.19
17,2016-05-31,2016-05-31,9388105616,68908.7
17,2016-06-30,2016-06-30,9388405616,73698.98
17,2016-07-21,2016-07-21,9389958288,83288.93
17,2016-07-29,2016-07-31,9390408288,84701.49
17,2016-08-31,2016-08-31,9392131288,91385.43
17,2016-09-30,2016-09-30,9393976478,94691.28
19,2003-12-31,2003-12-31,930375385,44564.98
19,2004-12-31,2004-12-31,930375385,60474.4
19,2006-12-29,2006-12-31,930375385,77732.87
19,2007-01-31,2007-01-31,930375385,83408.15
19,2007-02-28,2007-02-28,930375385,82245.19
19,2007-03-30,2007-03-31,925247885,81144.24
19,2007-04-30,2007-04-30,924971385,83016.18
19,2007-05-31,2007-05-31,921943000,81038.79
19,2007-06-29,2007-06-30,916937000,79681.83
19,2007-07-31,2007-07-31,915564500,81759.91
19,2007-08-31,2007-08-31,915564500,78921.66
19,2007-09-28,2007-09-30,915564500,86291.95
19,2007-10-31,2007-10-31,915564500,100620.54
19,2007-11-30,2007-11-30,915564500,95951.16
19,2007-12-31,2007-12-31,915564500,98423.18
19,2008-01-31,2008-01-31,915564500,97049.84
19,2008-05-30,2008-05-31,915564500,81531.02
19,2008-06-30,2008-06-30,915564500,73016.27
19,2008-07-31,2008-07-31,914575000,76778.57
